NAME	TITLE	SCORE	
KCNAB3	n/a	0.5226094	
KCNF1	n/a	0.52245116	
OASL	n/a	0.522419	
ZBTB5	n/a	0.5223913	
FSD1	n/a	0.5223663	
EXOSC1	n/a	0.5223652	
CYP4F3	n/a	0.52236396	
AZI1	n/a	0.52212	
CC2D1A	n/a	0.5220054	
C12orf76	n/a	0.52198863	
ATP8B5P	n/a	0.52197504	
NOL12	n/a	0.5218994	
ZNF813	n/a	0.5218967	
FCRLB	n/a	0.521889	
NOM1	n/a	0.52188796	
P2RY6	n/a	0.5217558	
NOD2	n/a	0.52173	
DLX4	n/a	0.5217105	
ELF3	n/a	0.5215384	
PDIA4	n/a	0.5214462	
MIOX	n/a	0.52142346	
DACT3	n/a	0.5213854	
TMEM105	n/a	0.52135545	
LOC100130386	n/a	0.5213157	
TLX3	n/a	0.5212752	
MUC16	n/a	0.52114075	
UBAC2	n/a	0.521123	
TOR2A	n/a	0.5210823	
S100A7A	n/a	0.52097857	
DLGAP3	n/a	0.5208473	
USP1	n/a	0.52066857	
PAQR7	n/a	0.5205984	
RPL22L1	n/a	0.5204222	
RNF222	n/a	0.52033776	
STC1	n/a	0.52026963	
TMEM177	n/a	0.52018565	
PROKR2	n/a	0.52012175	
ESYT3	n/a	0.51997536	
CDKN2D	n/a	0.51996243	
MMP16	n/a	0.51995087	
TRIM14	n/a	0.51988447	
PPP1R1C	n/a	0.5198344	
NPB	n/a	0.5197314	
C14orf143	n/a	0.5196197	
HCN4	n/a	0.5196005	
PSMA4	n/a	0.5195547	
TRAPPC6A	n/a	0.5194217	
UGT8	n/a	0.51928186	
RASL11B	n/a	0.5192585	
MRM1	n/a	0.5190851	
GJB6	n/a	0.51904005	
DOM3Z	n/a	0.5190192	
MRPL40	n/a	0.5189206	
SLC16A13	n/a	0.51891655	
UBASH3B	n/a	0.5189138	
SCAMP2	n/a	0.5188668	
TMEM161A	n/a	0.5187453	
UNC5CL	n/a	0.51874334	
NCRNA00113	n/a	0.5187043	
C3orf22	n/a	0.5186906	
UQCR10	n/a	0.5186084	
SKP2	n/a	0.5185617	
ETV4	n/a	0.51852417	
SLC45A2	n/a	0.5185048	
CDK2AP2	n/a	0.51842314	
COMMD4	n/a	0.5184138	
GNG5	n/a	0.5184102	
CACNG6	n/a	0.51834404	
SLC23A1	n/a	0.5182169	
WFDC5	n/a	0.5181297	
FAM189A1	n/a	0.51795673	
PIN4	n/a	0.5177782	
ACTR3C	n/a	0.517713	
CUL1	n/a	0.5176525	
C13orf30	n/a	0.51746744	
SFRS6	n/a	0.5173876	
POC1B	n/a	0.5172957	
SMC3	n/a	0.5172209	
LAIR2	n/a	0.5171944	
BMI1	n/a	0.5169992	
CALCB	n/a	0.51697135	
DAPK3	n/a	0.5169076	
RPRM	n/a	0.51690227	
REXO4	n/a	0.5167942	
FAM167A	n/a	0.51676434	
FOXJ1	n/a	0.51673096	
LOC84989	n/a	0.5167015	
ETHE1	n/a	0.5166144	
JMJD6	n/a	0.5163901	
CDK6	n/a	0.5163203	
CHRNA5	n/a	0.516249	
SNTN	n/a	0.51612604	
CCKBR	n/a	0.5159048	
BEST4	n/a	0.5159024	
RLTPR	n/a	0.5158904	
TNFRSF12A	n/a	0.5158884	
PIH1D1	n/a	0.51585275	
SPDYE1	n/a	0.51582396	
PSME2	n/a	0.5157368	
HSF1	n/a	0.5157109	
C1orf114	n/a	0.5156984	
SNORA49	n/a	0.51565415	
RABEP2	n/a	0.51562387	
KLC3	n/a	0.5155988	
HOMER3	n/a	0.5155253	
LSR	n/a	0.5154619	
MYO10	n/a	0.5154543	
MRPL38	n/a	0.51526517	
LYPD5	n/a	0.5151955	
SPPL3	n/a	0.5151784	
NSMCE1	n/a	0.51504725	
NME6	n/a	0.5147811	
C7orf68	n/a	0.51477486	
TBC1D7	n/a	0.5147629	
SMPD2	n/a	0.514555	
SYNJ2	n/a	0.5144233	
LSM2	n/a	0.5144068	
PAIP1	n/a	0.5143029	
HSD17B1	n/a	0.5142631	
MLL4	n/a	0.51423794	
LPAR3	n/a	0.51412934	
RDH14	n/a	0.5140769	
GAA	n/a	0.51405394	
WT1	n/a	0.5140508	
ADAMTS20	n/a	0.514	
ELAVL1	n/a	0.5138748	
UBAP2	n/a	0.5138346	
BID	n/a	0.5138065	
SRP72	n/a	0.5137067	
LOC388588	n/a	0.5135015	
PIP5KL1	n/a	0.51347667	
MCM3	n/a	0.51342905	
SGPL1	n/a	0.5132734	
NFYA	n/a	0.5130825	
HTR7P1	n/a	0.51301944	
PNPLA1	n/a	0.51301396	
E2F3	n/a	0.51288515	
REM2	n/a	0.51286435	
TMTC4	n/a	0.5127644	
CHSY3	n/a	0.5127123	
TEX13B	n/a	0.51269007	
KCNJ14	n/a	0.5126289	
ARHGAP33	n/a	0.51259655	
C19orf26	n/a	0.51231474	
ZNF706	n/a	0.5122013	
ATP1A1	n/a	0.5121754	
PRB3	n/a	0.51214695	
TMPRSS4	n/a	0.51166415	
RPL37	n/a	0.5115745	
CUEDC2	n/a	0.51134396	
PLSCR5	n/a	0.5111603	
MICALL2	n/a	0.5110545	
MYL6B	n/a	0.51095825	
ERH	n/a	0.5108939	
CCDC87	n/a	0.51077664	
VWA3B	n/a	0.51075774	
GRIPAP1	n/a	0.5105944	
TNFRSF10C	n/a	0.5105038	
KRT9	n/a	0.51044536	
RTP4	n/a	0.51034176	
SEH1L	n/a	0.510339	
SDHAF1	n/a	0.51029694	
TMEM38A	n/a	0.51025593	
PRR22	n/a	0.5102266	
MYST2	n/a	0.51020616	
JMJD8	n/a	0.51007766	
ACN9	n/a	0.5100206	
ZNF678	n/a	0.50995225	
C6orf124	n/a	0.5099386	
C1orf174	n/a	0.5098233	
C7orf36	n/a	0.5097146	
C10orf67	n/a	0.5096961	
CSTL1	n/a	0.50965774	
SNRPC	n/a	0.5094461	
TTC35	n/a	0.5092474	
CCDC77	n/a	0.50903624	
AMPD3	n/a	0.5090264	
SLCO5A1	n/a	0.50894797	
CDH1	n/a	0.5088727	
PARP12	n/a	0.50885534	
DVL2	n/a	0.5087968	
TMEM31	n/a	0.5087506	
TFAMP1	n/a	0.5087089	
HIST1H2AH	n/a	0.50861585	
ZNF84	n/a	0.508487	
COL2A1	n/a	0.5084124	
PDE6D	n/a	0.50836295	
LMAN1	n/a	0.508336	
RPL13AP3	n/a	0.5082047	
PRND	n/a	0.5081993	
FAM113B	n/a	0.5080943	
UXT	n/a	0.5079705	
GLRX2	n/a	0.507909	
ZNF609	n/a	0.50780714	
UBD	n/a	0.50769585	
RAB11FIP4	n/a	0.5076564	
ZBTB8OS	n/a	0.5076489	
VRK3	n/a	0.50750977	
CCDC72	n/a	0.50740004	
ALDH1L2	n/a	0.5073613	
SEMA4C	n/a	0.5072775	
CHD3	n/a	0.507075	
TMEM86B	n/a	0.50705767	
HMBS	n/a	0.5068677	
FGF3	n/a	0.5067334	
WDR52	n/a	0.50658566	
DTX3L	n/a	0.5064352	
VRK1	n/a	0.50642806	
LOC100216001	n/a	0.50632125	
CHST13	n/a	0.5060712	
CEACAM16	n/a	0.50604844	
TSEN2	n/a	0.50604427	
SLC30A2	n/a	0.5060278	
C4orf48	n/a	0.5059484	
MAGEA10	n/a	0.5059397	
RPLP1	n/a	0.50587946	
FGD3	n/a	0.5057243	
ZNF398	n/a	0.50570625	
MTCP1	n/a	0.5056815	
KCNK9	n/a	0.50565606	
SNRNP200	n/a	0.50556535	
C4orf21	n/a	0.50552267	
PTPN6	n/a	0.5054741	
SCAF1	n/a	0.50543195	
C3orf36	n/a	0.5054239	
C17orf63	n/a	0.5053343	
C20orf4	n/a	0.5053024	
NCRNA00202	n/a	0.505273	
TSR1	n/a	0.50520086	
GNB1L	n/a	0.50510174	
ANTXRL	n/a	0.5050803	
RGS14	n/a	0.5049125	
DVWA	n/a	0.5049019	
BRPF3	n/a	0.5048744	
YIPF6	n/a	0.5047689	
PABPC1P2	n/a	0.5047404	
THUMPD2	n/a	0.50466585	
CTSA	n/a	0.5042326	
C19orf66	n/a	0.50422156	
C16orf63	n/a	0.50411063	
USP6NL	n/a	0.5040886	
VANGL2	n/a	0.5040523	
FAM50A	n/a	0.5039751	
TRPM2	n/a	0.5039537	
STX10	n/a	0.5039338	
TBCD	n/a	0.50380874	
CCNI2	n/a	0.5037701	
TSR2	n/a	0.50373137	
C1orf189	n/a	0.50369495	
GLE1	n/a	0.50355583	
USP26	n/a	0.5035031	
C17orf74	n/a	0.50344205	
HAT1	n/a	0.5034131	
TRH	n/a	0.503354	
HPN	n/a	0.5032589	
FZD1	n/a	0.50316906	
MMEL1	n/a	0.50304276	
DKK1	n/a	0.5029373	
GIT1	n/a	0.50290775	
ADAP1	n/a	0.50284934	
GOLGA6L1	n/a	0.5028052	
IRGC	n/a	0.5028002	
FBXL14	n/a	0.5027474	
FOXP4	n/a	0.5026678	
FAM195B	n/a	0.50260234	
ZBTB42	n/a	0.502524	
DPF2	n/a	0.5023602	
C19orf38	n/a	0.5023156	
REPS1	n/a	0.5023006	
SLC35E1	n/a	0.50226194	
EVPL	n/a	0.5020614	
RPRD2	n/a	0.502018	
HDAC1	n/a	0.5019948	
FMO9P	n/a	0.501972	
MGAT5B	n/a	0.5019667	
PRDM15	n/a	0.5019312	
FASTK	n/a	0.50163525	
C15orf27	n/a	0.5016315	
NETO1	n/a	0.50161403	
C10orf91	n/a	0.5015089	
MMP3	n/a	0.5014644	
CLEC18A	n/a	0.50143427	
CCL7	n/a	0.5009543	
ATP6V1G2	n/a	0.50081795	
C1orf187	n/a	0.5007918	
TERF1	n/a	0.5006895	
QPCTL	n/a	0.5004383	
PSTK	n/a	0.5003658	
LSM10	n/a	0.5003545	
ZNF365	n/a	0.50030154	
C17orf89	n/a	0.50022024	
GPR19	n/a	0.50006044	
DENND1C	n/a	0.50004655	
SYT3	n/a	0.49995372	
C12orf47	n/a	0.49993086	
TRIM65	n/a	0.49986047	
PPM1J	n/a	0.49984974	
EEF1D	n/a	0.49980944	
EDN2	n/a	0.4997322	
NTNG2	n/a	0.49970257	
TPTE	n/a	0.49969548	
CRYAA	n/a	0.49958563	
TP53BP2	n/a	0.4995506	
C12orf49	n/a	0.49950784	
RAC3	n/a	0.4994716	
RRP1B	n/a	0.4994542	
TXNL1	n/a	0.4994329	
LRRC24	n/a	0.4993668	
TRPA1	n/a	0.49935916	
SPAG17	n/a	0.4993369	
PSMC3	n/a	0.4993085	
GUCA2A	n/a	0.49923104	
KRT33B	n/a	0.49923104	
LOC286094	n/a	0.49923104	
DCAF8L2	n/a	0.49923104	
RPS6KA6	n/a	0.49914363	
MAGI3	n/a	0.49908984	
WDR4	n/a	0.4990711	
KLHDC5	n/a	0.49895403	
ZBTB10	n/a	0.4989507	
BICD1	n/a	0.49875224	
ZIC4	n/a	0.4984866	
COPB1	n/a	0.49834877	
CBFA2T2	n/a	0.49834278	
DUSP9	n/a	0.49829262	
NCOR2	n/a	0.49824303	
HRAS	n/a	0.4981066	
CELSR1	n/a	0.4980598	
PVRL2	n/a	0.4980527	
LAG3	n/a	0.49802262	
ERP29	n/a	0.49795848	
GALNT5	n/a	0.49791476	
C19orf56	n/a	0.4975941	
TNFRSF19	n/a	0.4975133	
SYT16	n/a	0.49745116	
GPRC5D	n/a	0.49736607	
EDIL3	n/a	0.49734014	
NLGN2	n/a	0.49732238	
TDP1	n/a	0.49724853	
POLR1C	n/a	0.49716517	
CPOX	n/a	0.4969919	
SLC2A6	n/a	0.4969821	
ZNF814	n/a	0.49697837	
A2ML1	n/a	0.49685103	
SFTPC	n/a	0.49677423	
MYH16	n/a	0.49677423	
NUDT2	n/a	0.4967485	
KCNQ5	n/a	0.4966255	
TCL1A	n/a	0.49654818	
CCNA1	n/a	0.49649	
IDH3G	n/a	0.49642995	
E4F1	n/a	0.49642044	
TLE6	n/a	0.49621022	
CA5A	n/a	0.4961441	
TANC2	n/a	0.49609756	
DCLRE1C	n/a	0.49596277	
SYMPK	n/a	0.49587238	
ZBTB9	n/a	0.49571648	
FAM188B	n/a	0.49555713	
LRTM2	n/a	0.49546558	
MRPS14	n/a	0.49544796	
ASPN	n/a	0.49542478	
KLHL12	n/a	0.49534267	
HELB	n/a	0.49532646	
STRAP	n/a	0.49530756	
FGF5	n/a	0.4950566	
ZNF280A	n/a	0.4950243	
FAM92B	n/a	0.49489287	
VASH2	n/a	0.49482885	
LOC100128788	n/a	0.49474716	
CHMP4B	n/a	0.49470967	
C8orf33	n/a	0.49469143	
ENOX2	n/a	0.49466094	
KPNA4	n/a	0.49430066	
RCAN3	n/a	0.49425882	
SLC26A8	n/a	0.49420503	
FLJ10661	n/a	0.49420416	
DVL1	n/a	0.49412233	
TCEA1	n/a	0.49411154	
ADCK4	n/a	0.49410895	
CEACAM1	n/a	0.49403763	
CEP350	n/a	0.4939758	
C6orf134	n/a	0.49393803	
DCAF4	n/a	0.49366927	
MKRN1	n/a	0.4935184	
RND2	n/a	0.49342468	
GPS1	n/a	0.49335423	
ARHGEF16	n/a	0.4930811	
NEDD1	n/a	0.49299023	
COL16A1	n/a	0.4928957	
RUNX1	n/a	0.4928736	
ANKZF1	n/a	0.49275252	
CCDC109B	n/a	0.49273863	
PTPRU	n/a	0.49272397	
ZNF648	n/a	0.49256966	
TSPAN1	n/a	0.49249667	
SYNGR4	n/a	0.49227312	
RFPL3	n/a	0.49223086	
PCSK1	n/a	0.49221945	
HTA	n/a	0.49213472	
LRRC8E	n/a	0.4920462	
KRT80	n/a	0.49194196	
FAM19A3	n/a	0.49192324	
TYR	n/a	0.49182096	
VTA1	n/a	0.49179885	
SLC2A10	n/a	0.49175763	
TOMM5	n/a	0.49171078	
SDR16C5	n/a	0.49164486	
IBSP	n/a	0.4914735	
MUC13	n/a	0.4913694	
C12orf24	n/a	0.49134952	
NF2	n/a	0.49129325	
DNASE1L2	n/a	0.4912526	
CENPP	n/a	0.4911454	
ADAM21P1	n/a	0.4910601	
CD300LF	n/a	0.49098328	
TPRKB	n/a	0.490942	
STAP2	n/a	0.49086615	
PGM2	n/a	0.49083167	
NMU	n/a	0.4908249	
FAAH2	n/a	0.4907833	
WWC3	n/a	0.4906992	
IFIH1	n/a	0.49059138	
C1orf159	n/a	0.4905325	
DMWD	n/a	0.49047992	
HYOU1	n/a	0.49043235	
PRRG2	n/a	0.4904305	
SLC29A3	n/a	0.49037126	
NFE2	n/a	0.49031025	
STARD10	n/a	0.490088	
CPA4	n/a	0.49008775	
UPF3B	n/a	0.4900213	
LOC153910	n/a	0.49001613	
HABP2	n/a	0.48999816	
ARL14	n/a	0.48995107	
FAM102B	n/a	0.48994875	
HAUS6	n/a	0.48990062	
C4orf44	n/a	0.48973462	
RBX1	n/a	0.48967913	
CLLU1	n/a	0.48957926	
IPPK	n/a	0.48947418	
C1orf103	n/a	0.48943985	
KHDC1	n/a	0.4893388	
ATL2	n/a	0.4891249	
UBE2NL	n/a	0.48901647	
FRG2B	n/a	0.48868197	
NPTXR	n/a	0.48861936	
GDAP1	n/a	0.48846498	
C12orf53	n/a	0.48841873	
C3orf43	n/a	0.48841804	
CYP17A1	n/a	0.4883303	
ACTR2	n/a	0.4882866	
HAO1	n/a	0.4882635	
CCDC112	n/a	0.48823753	
FBXO5	n/a	0.48817462	
AARS2	n/a	0.4881361	
PRPF18	n/a	0.48805645	
TOMM6	n/a	0.48789716	
IRF3	n/a	0.48789063	
EIF5B	n/a	0.48787203	
TTC9	n/a	0.48784244	
CST2	n/a	0.48765045	
P2RY1	n/a	0.48762232	
INHA	n/a	0.48759028	
LRRC43	n/a	0.48735887	
SCARF2	n/a	0.48702237	
TTLL2	n/a	0.48699486	
PABPC4	n/a	0.48694095	
ANKRD32	n/a	0.48691365	
ZNF26	n/a	0.4868786	
CALR3	n/a	0.4867849	
IRF2BP1	n/a	0.48674947	
KIF3B	n/a	0.48648143	
CEND1	n/a	0.48645204	
CRISP3	n/a	0.48635203	
NT5M	n/a	0.48617005	
PAPOLA	n/a	0.4861341	
DHX16	n/a	0.48611978	
C21orf56	n/a	0.48611864	
ZNF232	n/a	0.48593622	
C2orf56	n/a	0.48589242	
SIGIRR	n/a	0.4858229	
TRMT2A	n/a	0.4857073	
PSAT1	n/a	0.48564985	
TCEAL3	n/a	0.48561996	
PPAPDC1B	n/a	0.48558003	
UROC1	n/a	0.48557332	
DCAF10	n/a	0.48554814	
ATAD3A	n/a	0.4854783	
PRR15	n/a	0.4854356	
ATP13A2	n/a	0.4854189	
C15orf54	n/a	0.4854039	
C8orf55	n/a	0.4853756	
DEGS2	n/a	0.48535123	
CCDC67	n/a	0.48533577	
TRNT1	n/a	0.4853053	
RHBDL2	n/a	0.48523733	
C3orf38	n/a	0.4852272	
YWHAH	n/a	0.485103	
MIA	n/a	0.48504543	
CHST10	n/a	0.484989	
HIP1R	n/a	0.48490855	
CXorf41	n/a	0.48490763	
1-Mar	n/a	0.48474345	
ECM1	n/a	0.48473948	
MKKS	n/a	0.48471525	
ANAPC1	n/a	0.48438713	
C9orf23	n/a	0.48438546	
TXNDC9	n/a	0.48432973	
DSCR9	n/a	0.48424116	
MUM1L1	n/a	0.48421252	
MTRR	n/a	0.4839572	
DSCR8	n/a	0.4838847	
C16orf61	n/a	0.4838205	
DLX6AS	n/a	0.48361987	
ELOVL4	n/a	0.48331466	
MFSD5	n/a	0.4832884	
EPS8L1	n/a	0.48323607	
FGFR1OP	n/a	0.48314226	
FASTKD1	n/a	0.48303577	
MED24	n/a	0.48293918	
ENHO	n/a	0.48293638	
C22orf45	n/a	0.48267257	
C9orf7	n/a	0.48266262	
WNK3	n/a	0.48262963	
SLBP	n/a	0.48257956	
SPATS1	n/a	0.48248667	
NAT15	n/a	0.48244727	
PARP10	n/a	0.482286	
TOP2B	n/a	0.48210448	
ARL3	n/a	0.48201337	
MRPL11	n/a	0.48198962	
SLC16A6	n/a	0.4819832	
PLA2G4F	n/a	0.48196867	
ERCC1	n/a	0.48196557	
APOBEC3B	n/a	0.48189503	
DAPP1	n/a	0.4817698	
HK1	n/a	0.48175314	
VEZT	n/a	0.48174044	
ZP4	n/a	0.48168045	
TMX2	n/a	0.48167184	
CYP2C8	n/a	0.48162255	
C17orf62	n/a	0.48154554	
CBX5	n/a	0.4813679	
LOC100128675	n/a	0.48135123	
TMSB15A	n/a	0.48130804	
LOXL3	n/a	0.4812931	
C12orf4	n/a	0.4812794	
ELF5	n/a	0.4812635	
DHX30	n/a	0.48122248	
FAM83G	n/a	0.4811734	
TRAPPC9	n/a	0.4810034	
PCGF1	n/a	0.48097256	
SIX3	n/a	0.48090404	
C5orf49	n/a	0.48060918	
PRPF4	n/a	0.48059696	
ABCE1	n/a	0.48052832	
YTHDF2	n/a	0.4803963	
C16orf71	n/a	0.48029304	
SPATA2	n/a	0.4802519	
SCD5	n/a	0.4802509	
SRRD	n/a	0.4802304	
DMRTA2	n/a	0.48020852	
C10orf140	n/a	0.48019707	
GMPPB	n/a	0.4801583	
DSCR6	n/a	0.48002937	
BCDIN3D	n/a	0.47981885	
CCL26	n/a	0.4797354	
FLJ40504	n/a	0.47973323	
SBSN	n/a	0.4796531	
ST14	n/a	0.47964993	
KIAA2022	n/a	0.4794946	
ZDHHC12	n/a	0.479425	
SLC16A8	n/a	0.4794166	
C6orf115	n/a	0.47932428	
ZNF860	n/a	0.47931594	
STK19	n/a	0.4792618	
GHRHR	n/a	0.4792371	
WRAP53	n/a	0.47915995	
MAP3K13	n/a	0.47907668	
COX19	n/a	0.47901788	
WFDC12	n/a	0.47895652	
GART	n/a	0.4789301	
ERBB2	n/a	0.4788956	
TRAFD1	n/a	0.47871536	
ARHGDIA	n/a	0.4786914	
C10orf47	n/a	0.4785044	
CYP2E1	n/a	0.47833648	
CD8B	n/a	0.47829923	
FAM22G	n/a	0.47819245	
TRMT1	n/a	0.47812188	
FJX1	n/a	0.4780733	
POMP	n/a	0.47800058	
ALDH16A1	n/a	0.477982	
ACHE	n/a	0.47788987	
NPHP4	n/a	0.47780165	
MLC1	n/a	0.47778073	
SRCIN1	n/a	0.47772112	
CIB1	n/a	0.47766587	
SNHG11	n/a	0.477528	
LSAMP	n/a	0.4775053	
APOBEC3H	n/a	0.4774005	
LARS	n/a	0.47739065	
BGLAP	n/a	0.4771458	
AGPAT5	n/a	0.47714016	
DNAH11	n/a	0.47713462	
PAX2	n/a	0.47712177	
TEX14	n/a	0.477106	
C19orf2	n/a	0.4769465	
ACPT	n/a	0.47693476	
ZNF496	n/a	0.47691002	
TBX3	n/a	0.47689593	
FAM83A	n/a	0.47680703	
AQP9	n/a	0.47678807	
MOG	n/a	0.47678363	
GRAMD1B	n/a	0.47670728	
PI4K2B	n/a	0.4766387	
RIT1	n/a	0.47660905	
ZNF195	n/a	0.47658414	
PCIF1	n/a	0.47644058	
EMP2	n/a	0.47633588	
CWF19L1	n/a	0.4762159	
ZNF321	n/a	0.47614312	
IFITM3	n/a	0.47613332	
HRG	n/a	0.4761222	
HS6ST3	n/a	0.47609803	
9-Mar	n/a	0.47600275	
VPS37C	n/a	0.47595575	
C6orf108	n/a	0.4759421	
C16orf91	n/a	0.47586626	
DNTTIP2	n/a	0.4757016	
KIAA1598	n/a	0.475677	
ITGB3BP	n/a	0.475641	
HIST1H4B	n/a	0.4756289	
NFATC2IP	n/a	0.47555676	
ARL6IP4	n/a	0.47543055	
TARDBP	n/a	0.47522968	
TAGLN3	n/a	0.47519276	
RHCG	n/a	0.4749673	
SPINK1	n/a	0.47489426	
PPP1R9B	n/a	0.474795	
C10orf46	n/a	0.47477257	
RAB22A	n/a	0.47474706	
SKA2	n/a	0.47473994	
GUSBP3	n/a	0.4747337	
GMPPA	n/a	0.47470275	
MAD1L1	n/a	0.4746649	
CCDC106	n/a	0.4744953	
GABRA3	n/a	0.47447455	
GRPEL2	n/a	0.47429022	
KRTAP3	n/a	0.4741808	
VAV3	n/a	0.4741611	
ZNF565	n/a	0.47415113	
SCG5	n/a	0.47410515	
C6orf150	n/a	0.47405714	
C14orf80	n/a	0.4740558	
SCUBE3	n/a	0.4739885	
CA14	n/a	0.47398415	
NEBL	n/a	0.47379887	
MYADML2	n/a	0.47375178	
TBCA	n/a	0.47372052	
CCDC74A	n/a	0.47363988	
COX7B	n/a	0.47362363	
C1orf210	n/a	0.4735376	
C17orf90	n/a	0.4735108	
C1orf156	n/a	0.47349012	
C14orf147	n/a	0.4734637	
POLR3F	n/a	0.47344607	
WDR12	n/a	0.47343034	
GLIS2	n/a	0.47320628	
C19orf44	n/a	0.4728873	
C11orf88	n/a	0.47284275	
C22orf41	n/a	0.47279385	
PHEX	n/a	0.47266552	
CRYBA2	n/a	0.4724889	
C8orf42	n/a	0.47243932	
ANKRD2	n/a	0.47238746	
CBLN2	n/a	0.47229254	
LRRC67	n/a	0.4722226	
ZNF285	n/a	0.47219604	
ZNF703	n/a	0.47208378	
CLDN9	n/a	0.47207704	
C2orf54	n/a	0.4720769	
SLC10A4	n/a	0.47204703	
FOXG1	n/a	0.47188002	
GJB7	n/a	0.47185668	
GPAA1	n/a	0.47184405	
IQSEC2	n/a	0.47184333	
ZNF468	n/a	0.4717144	
KIAA0040	n/a	0.47167078	
UBL7	n/a	0.47145075	
HTR3A	n/a	0.47136664	
SHISA2	n/a	0.4713066	
SNAP29	n/a	0.47117916	
HIST1H2AK	n/a	0.47102934	
SLC28A1	n/a	0.4709097	
LAMA5	n/a	0.47070643	
LRRC69	n/a	0.4706206	
HSPA5	n/a	0.4704907	
MS4A15	n/a	0.47048116	
WNT10A	n/a	0.4704721	
MEF2D	n/a	0.47046387	
VAPB	n/a	0.470436	
TIGIT	n/a	0.47036758	
GTF2F1	n/a	0.47026616	
SLC5A8	n/a	0.4702618	
MSL3	n/a	0.46999598	
NEO1	n/a	0.46996218	
PDE6G	n/a	0.46991134	
ZNF384	n/a	0.4697494	
DYNLT3	n/a	0.46972033	
ZXDB	n/a	0.4696542	
PSMA1	n/a	0.46959808	
FZD10	n/a	0.46951583	
RCN3	n/a	0.46942052	
MAGEC1	n/a	0.46941897	
IL12RB2	n/a	0.46932876	
DALRD3	n/a	0.4693283	
LRGUK	n/a	0.469253	
HMG20A	n/a	0.46918002	
RPL38	n/a	0.46904257	
MICAL1	n/a	0.46903384	
INA	n/a	0.4689729	
TAB3	n/a	0.46890196	
TTPAL	n/a	0.4688828	
BARX1	n/a	0.46884498	
IQCD	n/a	0.468682	
MAP4K2	n/a	0.46844354	
CTAGE9	n/a	0.46842015	
BCL2A1	n/a	0.46829847	
POFUT1	n/a	0.46815413	
RPP21	n/a	0.46813777	
C1orf194	n/a	0.46805516	
PPM1N	n/a	0.46796212	
C10orf119	n/a	0.46794233	
SLC5A1	n/a	0.46783063	
PRB1	n/a	0.4676443	
MOXD1	n/a	0.467627	
CACNG5	n/a	0.46761763	
NHLRC1	n/a	0.46732616	
HYDIN	n/a	0.46730268	
MYBBP1A	n/a	0.4672001	
C2orf27A	n/a	0.46716425	
GALNT6	n/a	0.46701854	
SELM	n/a	0.4668584	
EPO	n/a	0.46680674	
P2RY10	n/a	0.46674538	
PPP2CA	n/a	0.4667121	
H1FX	n/a	0.4666165	
LRRC8D	n/a	0.46655682	
PCOTH	n/a	0.46649656	
PPP1R16A	n/a	0.4662927	
PDCD1	n/a	0.46629176	
CCR4	n/a	0.46611935	
CALCA	n/a	0.4658894	
ST8SIA5	n/a	0.4658679	
FBF1	n/a	0.4658415	
KLHL1	n/a	0.4657884	
GFRA3	n/a	0.465686	
ERCC2	n/a	0.4655621	
OLFM3	n/a	0.4655122	
SLC44A4	n/a	0.4654257	
KDM1B	n/a	0.46541408	
ST6GALNAC4	n/a	0.4653563	
POU2F1	n/a	0.46533746	
SELO	n/a	0.4652044	
PIP4K2C	n/a	0.4651218	
SRPR	n/a	0.4651023	
TMEM200C	n/a	0.46506003	
CELP	n/a	0.46494657	
CNPY3	n/a	0.46488926	
EGLN3	n/a	0.46484175	
TSPAN10	n/a	0.46481746	
DNAJC17	n/a	0.46481034	
ARL11	n/a	0.46479994	
SLC9A1	n/a	0.46478564	
GNB4	n/a	0.46477598	
OTOP3	n/a	0.464747	
UNC80	n/a	0.4647016	
LRRC52	n/a	0.46464545	
RPL13A	n/a	0.4645759	
SLC45A1	n/a	0.46456498	
SYCE2	n/a	0.46444976	
C4A	n/a	0.46430457	
ZNRD1	n/a	0.46425697	
FOXA3	n/a	0.4642373	
KPNA1	n/a	0.46422854	
DYNLRB1	n/a	0.4641435	
PTGES2	n/a	0.46412462	
COMTD1	n/a	0.46411535	
HCN3	n/a	0.46405983	
MTF2	n/a	0.4639932	
RAC2	n/a	0.46395886	
FKBP6	n/a	0.46393564	
POLR3C	n/a	0.46384668	
UNC13D	n/a	0.46381035	
CCDC135	n/a	0.46373722	
PATL1	n/a	0.46371698	
KLHDC8A	n/a	0.46367478	
ZDHHC6	n/a	0.46359158	
GUCY1B3	n/a	0.46349326	
OFD1	n/a	0.46340385	
C4orf6	n/a	0.46335673	
C4orf40	n/a	0.4632737	
ITGB7	n/a	0.46323228	
SLC6A11	n/a	0.46312004	
NFS1	n/a	0.46310392	
KLK8	n/a	0.4630854	
LOC728643	n/a	0.4629336	
KPNA7	n/a	0.46284914	
VTCN1	n/a	0.46266022	
BAI2	n/a	0.46265665	
NASP	n/a	0.46264386	
FAF2	n/a	0.4626039	
MAGED4B	n/a	0.46256953	
PRRC1	n/a	0.46255147	
TMEM59L	n/a	0.46248052	
C6orf176	n/a	0.46245784	
KCNJ6	n/a	0.46240273	
B3GNT7	n/a	0.46239096	
PERP	n/a	0.4623478	
ZNF250	n/a	0.46228576	
SPDYE7P	n/a	0.46218893	
HSD17B7P2	n/a	0.46217856	
GALK1	n/a	0.46216995	
NAT9	n/a	0.4621417	
